time,altitude,latitude,longitude,temperature,RH,Pressure,LWC,TAS,udvel
datenum,m,deg,deg,celsius,%,mb,g/m3,m/s,m/s
7.351136531273148721e+05,4.300000000000000000e+02,4.596822000000000230e+01,-3.092789999999979500e+00,2.323285649999999691e+01,9.415000000000000568e+01,1.044010000000000218e+03,1.334800000000000153e-01,8.636672020000000316e+01,0.000000000000000000e+00
7.351136531388888834e+05,4.280000000000000000e+02,4.596838999999999942e+01,-3.093649999999996680e+00,2.323285649999999691e+01,9.376000000000000512e+01,1.044230000000000018e+03,1.287800000000000056e-01,8.608042168000000061e+01,0.000000000000000000e+00
7.351136531504630111e+05,4.270000000000000000e+02,4.596873000000000076e+01,-3.094510000000013861e+00,2.323285649999999691e+01,9.389000000000000057e+01,1.044340000000000146e+03,1.419399999999999828e-01,8.636672020000000316e+01,0.000000000000000000e+00
7.351136531620370224e+05,4.260000000000000000e+02,4.596889999999999787e+01,-3.095370000000002619e+00,2.335981200000000158e+01,9.362999999999999545e+01,1.044450000000000045e+03,1.024599999999999955e-01,8.646215303999998980e+01,0.000000000000000000e+00
7.351136531736111501e+05,4.270000000000000000e+02,4.596925000000000239e+01,-3.096220000000016626e+00,2.335981200000000158e+01,9.376000000000000512e+01,1.044340000000000146e+03,9.963999999999999246e-02,8.684388439999999321e+01,0.000000000000000000e+00
7.351136531851851614e+05,4.260000000000000000e+02,4.596941999999999950e+01,-3.097080000000005384e+00,2.335981200000000158e+01,9.297999999999998977e+01,1.044560000000000173e+03,1.005799999999999889e-01,8.617585451999998725e+01,0.000000000000000000e+00
7.351136531967592891e+05,4.250000000000000000e+02,4.596958999999999662e+01,-3.098279999999988377e+00,2.335981200000000158e+01,9.284999999999999432e+01,1.044560000000000173e+03,1.015199999999999991e-01,8.608042168000000061e+01,0.000000000000000000e+00
7.351136532083333004e+05,4.250000000000000000e+02,4.596976000000000084e+01,-3.099140000000005557e+00,2.335981200000000158e+01,9.284999999999999432e+01,1.044670000000000073e+03,9.211999999999999356e-02,8.627128736000000231e+01,0.000000000000000000e+00
7.351136532199074281e+05,4.250000000000000000e+02,4.596992999999999796e+01,-3.100169999999991433e+00,2.335981200000000158e+01,9.350000000000000000e+01,1.044560000000000173e+03,8.835999999999999410e-02,8.674845156000000657e+01,0.000000000000000000e+00
7.351136532314815558e+05,4.240000000000000000e+02,4.596992999999999796e+01,-3.101029999999980191e+00,2.348676749999999913e+01,9.297999999999998977e+01,1.044779999999999973e+03,8.835999999999999410e-02,8.674845156000000657e+01,0.000000000000000000e+00
7.351136532430555671e+05,4.240000000000000000e+02,4.597010000000000218e+01,-3.102230000000020027e+00,2.348676749999999913e+01,9.323999999999999488e+01,1.044779999999999973e+03,7.989999999999999880e-02,8.703475007999999491e+01,0.000000000000000000e+00
7.351136532546296949e+05,4.230000000000000000e+02,4.597010000000000218e+01,-3.103090000000008786e+00,2.348676749999999913e+01,9.284999999999999432e+01,1.044890000000000100e+03,7.989999999999999880e-02,8.693931723999999406e+01,0.000000000000000000e+00
7.351136532662037062e+05,4.230000000000000000e+02,4.597028000000000247e+01,-3.104289999999991778e+00,2.348676749999999913e+01,9.297999999999998977e+01,1.044779999999999973e+03,7.802000000000000601e-02,8.693931723999999406e+01,0.000000000000000000e+00
7.351136532777778339e+05,4.230000000000000000e+02,4.597028000000000247e+01,-3.104980000000011842e+00,2.348676749999999913e+01,9.284999999999999432e+01,1.044779999999999973e+03,8.741999999999999771e-02,8.693931723999999406e+01,0.000000000000000000e+00
7.351136532893518452e+05,4.230000000000000000e+02,4.597028000000000247e+01,-3.106179999999994834e+00,2.348676749999999913e+01,9.284999999999999432e+01,1.044890000000000100e+03,9.400000000000000022e-02,8.684388439999999321e+01,0.000000000000000000e+00
7.351136533009259729e+05,4.230000000000000000e+02,4.597028000000000247e+01,-3.107039999999983593e+00,2.348676749999999913e+01,9.259000000000000341e+01,1.044890000000000100e+03,1.043400000000000022e-01,8.684388439999999321e+01,0.000000000000000000e+00
7.351136533124999842e+05,4.220000000000000000e+02,4.597028000000000247e+01,-3.108239999999995007e+00,2.348676749999999913e+01,9.284999999999999432e+01,1.044890000000000100e+03,1.052799999999999986e-01,8.684388439999999321e+01,0.000000000000000000e+00
7.351136533240741119e+05,4.230000000000000000e+02,4.597010000000000218e+01,-3.109100000000012187e+00,2.348676749999999913e+01,9.297999999999998977e+01,1.044890000000000100e+03,1.024599999999999955e-01,8.684388439999999321e+01,0.000000000000000000e+00
7.351136533356481232e+05,4.220000000000000000e+02,4.597010000000000218e+01,-3.110299999999995180e+00,2.348676749999999913e+01,9.297999999999998977e+01,1.045000000000000000e+03,9.963999999999999246e-02,8.674845156000000657e+01,0.000000000000000000e+00
7.351136533472222509e+05,4.220000000000000000e+02,4.596992999999999796e+01,-3.111159999999983938e+00,2.335981200000000158e+01,9.297999999999998977e+01,1.044890000000000100e+03,1.043400000000000022e-01,8.684388439999999321e+01,0.000000000000000000e+00
7.351136533587962622e+05,4.220000000000000000e+02,4.596976000000000084e+01,-3.112359999999995352e+00,2.335981200000000158e+01,9.297999999999998977e+01,1.044890000000000100e+03,1.052799999999999986e-01,8.684388439999999321e+01,4.000000000000000222e-01
7.351136533703703899e+05,4.220000000000000000e+02,4.596958999999999662e+01,-3.113220000000012533e+00,2.335981200000000158e+01,9.284999999999999432e+01,1.044890000000000100e+03,1.118600000000000011e-01,8.674845156000000657e+01,4.000000000000000222e-01
7.351136533819445176e+05,1.138000000000000000e+03,4.596941999999999950e+01,-3.114249999999998408e+00,2.335981200000000158e+01,1.000000000000000000e+02,8.713999999999999773e+02,1.409999999999999795e-02,1.705000000000000000e+02,4.000000000000000222e-01
7.351136533935185289e+05,4.220000000000000000e+02,4.596925000000000239e+01,-3.115279999999984284e+00,2.323285649999999691e+01,9.297999999999998977e+01,1.044890000000000100e+03,1.024599999999999955e-01,8.684388439999999321e+01,2.999999999999999889e-01
7.351136534050926566e+05,4.230000000000000000e+02,4.596889999999999787e+01,-3.116309999999998581e+00,2.323285649999999691e+01,9.310999999999999943e+01,1.044779999999999973e+03,1.033999999999999919e-01,8.684388439999999321e+01,4.000000000000000222e-01
7.351136534166666679e+05,4.230000000000000000e+02,4.596873000000000076e+01,-3.117340000000012878e+00,2.323285649999999691e+01,9.284999999999999432e+01,1.044890000000000100e+03,1.156199999999999867e-01,8.665301871999999150e+01,4.000000000000000222e-01
7.351136534282407956e+05,4.230000000000000000e+02,4.596838999999999942e+01,-3.118189999999998463e+00,2.323285649999999691e+01,9.310999999999999943e+01,1.044890000000000100e+03,1.278400000000000092e-01,8.665301871999999150e+01,4.000000000000000222e-01
7.351136534398148069e+05,4.240000000000000000e+02,4.596822000000000230e+01,-3.119399999999984630e+00,2.310590099999999936e+01,9.350000000000000000e+01,1.044670000000000073e+03,1.353600000000000081e-01,8.684388439999999321e+01,5.999999999999999778e-01
7.351136534513889346e+05,4.240000000000000000e+02,4.596786999999999779e+01,-3.120249999999998636e+00,2.310590099999999936e+01,9.323999999999999488e+01,1.044779999999999973e+03,1.513400000000000023e-01,8.665301871999999150e+01,4.000000000000000222e-01
7.351136534629629459e+05,4.230000000000000000e+02,4.596753000000000355e+01,-3.120940000000018699e+00,2.310590099999999936e+01,9.350000000000000000e+01,1.044890000000000100e+03,1.522799999999999987e-01,8.665301871999999150e+01,4.000000000000000222e-01
7.351136534745370736e+05,4.230000000000000000e+02,4.596701000000000192e+01,-3.122489999999999100e+00,2.297894550000000535e+01,9.337000000000000455e+01,1.044779999999999973e+03,1.635600000000000109e-01,8.655758588000000486e+01,6.999999999999999556e-01
7.351136534861110849e+05,4.220000000000000000e+02,4.596667000000000058e+01,-3.123179999999990741e+00,2.297894550000000535e+01,9.362999999999999545e+01,1.045000000000000000e+03,1.560400000000000120e-01,8.665301871999999150e+01,6.999999999999999556e-01
7.351136534976852126e+05,4.240000000000000000e+02,4.596632999999999925e+01,-3.124210000000005039e+00,2.297894550000000535e+01,9.376000000000000512e+01,1.044779999999999973e+03,1.504000000000000059e-01,8.665301871999999150e+01,5.999999999999999778e-01
7.351136535092592239e+05,4.230000000000000000e+02,4.596580999999999761e+01,-3.125060000000019045e+00,2.297894550000000535e+01,9.337000000000000455e+01,1.044779999999999973e+03,1.494599999999999818e-01,8.636672020000000316e+01,4.000000000000000222e-01
7.351136535208333516e+05,4.240000000000000000e+02,4.596529999999999916e+01,-3.126090000000004920e+00,2.297894550000000535e+01,9.362999999999999545e+01,1.044670000000000073e+03,1.334800000000000153e-01,8.646215303999998980e+01,6.999999999999999556e-01
7.351136535324074794e+05,4.230000000000000000e+02,4.596495000000000175e+01,-3.126949999999993679e+00,2.310590099999999936e+01,9.323999999999999488e+01,1.044779999999999973e+03,1.222000000000000031e-01,8.627128736000000231e+01,5.999999999999999778e-01
7.351136535439814907e+05,4.240000000000000000e+02,4.596444000000000329e+01,-3.127639999999985321e+00,2.310590099999999936e+01,9.337000000000000455e+01,1.044670000000000073e+03,1.203199999999999964e-01,8.636672020000000316e+01,4.000000000000000222e-01
7.351136535555556184e+05,4.230000000000000000e+02,4.596374999999999744e+01,-3.128669999999999618e+00,2.310590099999999936e+01,9.323999999999999488e+01,1.044890000000000100e+03,1.109200000000000047e-01,8.617585451999998725e+01,5.999999999999999778e-01
7.351136535671296297e+05,4.230000000000000000e+02,4.596323999999999899e+01,-3.129520000000013624e+00,2.310590099999999936e+01,9.337000000000000455e+01,1.044890000000000100e+03,1.203199999999999964e-01,8.627128736000000231e+01,4.000000000000000222e-01
7.351136535787037574e+05,4.220000000000000000e+02,4.596289000000000158e+01,-3.130210000000005266e+00,2.310590099999999936e+01,9.350000000000000000e+01,1.044890000000000100e+03,1.278400000000000092e-01,8.627128736000000231e+01,4.000000000000000222e-01
7.351136535902777687e+05,4.230000000000000000e+02,4.596220999999999890e+01,-3.131069999999994025e+00,2.310590099999999936e+01,9.362999999999999545e+01,1.044890000000000100e+03,1.212599999999999928e-01,8.646215303999998980e+01,2.999999999999999889e-01
7.351136536018518964e+05,4.230000000000000000e+02,4.596152000000000015e+01,-3.132099999999979900e+00,2.297894550000000535e+01,9.376000000000000512e+01,1.044890000000000100e+03,1.156199999999999867e-01,8.636672020000000316e+01,2.999999999999999889e-01
7.351136536134259077e+05,4.220000000000000000e+02,4.596101000000000170e+01,-3.132789999999999964e+00,2.297894550000000535e+01,9.362999999999999545e+01,1.044890000000000100e+03,1.015199999999999991e-01,8.646215303999998980e+01,4.000000000000000222e-01
7.351136536250000354e+05,4.230000000000000000e+02,4.596032000000000295e+01,-3.133480000000020027e+00,2.297894550000000535e+01,9.310999999999999943e+01,1.044779999999999973e+03,1.033999999999999919e-01,8.608042168000000061e+01,5.999999999999999778e-01
7.351136536365740467e+05,4.220000000000000000e+02,4.595998000000000161e+01,-3.134510000000005903e+00,2.297894550000000535e+01,9.402000000000001023e+01,1.045000000000000000e+03,1.043400000000000022e-01,8.627128736000000231e+01,5.999999999999999778e-01
7.351136536481481744e+05,4.230000000000000000e+02,4.595911999999999864e+01,-3.135019999999997253e+00,2.285199000000000069e+01,9.389000000000000057e+01,1.044779999999999973e+03,8.459999999999999465e-02,8.636672020000000316e+01,4.000000000000000222e-01
7.351136536597221857e+05,4.230000000000000000e+02,4.595842999999999989e+01,-3.135539999999991778e+00,2.285199000000000069e+01,9.362999999999999545e+01,1.044779999999999973e+03,9.682000000000000328e-02,8.636672020000000316e+01,5.999999999999999778e-01
7.351136536712963134e+05,4.240000000000000000e+02,4.595774000000000115e+01,-3.136390000000005784e+00,2.285199000000000069e+01,9.284999999999999432e+01,1.044779999999999973e+03,1.024599999999999955e-01,8.617585451999998725e+01,8.000000000000000444e-01
7.351136536828704411e+05,4.240000000000000000e+02,4.595689000000000135e+01,-3.137079999999997426e+00,2.285199000000000069e+01,9.362999999999999545e+01,1.044779999999999973e+03,9.963999999999999246e-02,8.617585451999998725e+01,5.999999999999999778e-01
7.351136536944444524e+05,4.250000000000000000e+02,4.595620000000000260e+01,-3.137760000000014315e+00,2.285199000000000069e+01,9.362999999999999545e+01,1.044670000000000073e+03,8.929999999999999050e-02,8.655758588000000486e+01,4.000000000000000222e-01
7.351136537060185801e+05,4.250000000000000000e+02,4.595533999999999963e+01,-3.138109999999983302e+00,2.285199000000000069e+01,9.337000000000000455e+01,1.044560000000000173e+03,9.024000000000000077e-02,8.608042168000000061e+01,2.999999999999999889e-01
7.351136537175925914e+05,4.250000000000000000e+02,4.595465000000000089e+01,-3.138970000000000482e+00,2.285199000000000069e+01,9.376000000000000512e+01,1.044560000000000173e+03,8.553999999999999104e-02,8.636672020000000316e+01,5.999999999999999778e-01
7.351136537291667191e+05,4.250000000000000000e+02,4.595396999999999821e+01,-3.139479999999991833e+00,2.285199000000000069e+01,9.376000000000000512e+01,1.044560000000000173e+03,8.178000000000000547e-02,8.636672020000000316e+01,4.000000000000000222e-01
7.351136537407407304e+05,4.260000000000000000e+02,4.595311000000000234e+01,-3.139999999999986358e+00,2.285199000000000069e+01,9.310999999999999943e+01,1.044450000000000045e+03,9.493999999999999662e-02,8.608042168000000061e+01,4.000000000000000222e-01
7.351136537523148581e+05,4.260000000000000000e+02,4.595259000000000071e+01,-3.140339999999980591e+00,2.285199000000000069e+01,9.337000000000000455e+01,1.044560000000000173e+03,1.062199999999999950e-01,8.617585451999998725e+01,2.999999999999999889e-01
7.351136537638888694e+05,4.260000000000000000e+02,4.595174000000000092e+01,-3.141030000000000655e+00,2.285199000000000069e+01,9.362999999999999545e+01,1.044450000000000045e+03,1.099799999999999944e-01,8.617585451999998725e+01,2.999999999999999889e-01
7.351136537754629971e+05,4.270000000000000000e+02,4.595087999999999795e+01,-3.141369999999994889e+00,2.285199000000000069e+01,9.350000000000000000e+01,1.044340000000000146e+03,1.005799999999999889e-01,8.569869031999999720e+01,4.000000000000000222e-01
7.351136537870370084e+05,4.270000000000000000e+02,4.595002000000000209e+01,-3.141880000000014661e+00,2.285199000000000069e+01,9.376000000000000512e+01,1.044340000000000146e+03,1.231399999999999995e-01,8.579412315999999805e+01,4.000000000000000222e-01
7.351136537986111362e+05,4.270000000000000000e+02,4.594933000000000334e+01,-3.142229999999983647e+00,2.272503449999999603e+01,9.376000000000000512e+01,1.044340000000000146e+03,1.109200000000000047e-01,8.560325747999999635e+01,2.999999999999999889e-01
7.351136538101852639e+05,4.270000000000000000e+02,4.594847000000000037e+01,-3.142570000000006303e+00,2.272503449999999603e+01,9.362999999999999545e+01,1.044340000000000146e+03,1.033999999999999919e-01,8.560325747999999635e+01,4.000000000000000222e-01
7.351136538217592752e+05,4.270000000000000000e+02,4.594762000000000057e+01,-3.143090000000000828e+00,2.272503449999999603e+01,9.376000000000000512e+01,1.044340000000000146e+03,1.381799999999999973e-01,8.588955599999999890e+01,2.000000000000000111e-01
7.351136538333334029e+05,7.780000000000000000e+02,4.594675999999999760e+01,-3.143259999999997945e+00,2.272503449999999603e+01,9.453999999999999204e+01,9.102000000000000455e+02,1.174999999999999933e-01,1.012000000000000028e+02,2.999999999999999889e-01
7.351136538449074142e+05,4.270000000000000000e+02,4.594572999999999752e+01,-3.143779999999992469e+00,2.259807900000000203e+01,9.362999999999999545e+01,1.044340000000000146e+03,1.156199999999999867e-01,8.579412315999999805e+01,4.000000000000000222e-01
7.351136538564815419e+05,4.270000000000000000e+02,4.594487000000000165e+01,-3.143939999999986412e+00,2.259807900000000203e+01,9.376000000000000512e+01,1.044340000000000146e+03,8.178000000000000547e-02,8.560325747999999635e+01,5.999999999999999778e-01
7.351136538680555532e+05,4.280000000000000000e+02,4.594400999999999868e+01,-3.144290000000012242e+00,2.247112350000000092e+01,9.310999999999999943e+01,1.044230000000000018e+03,6.110000000000000153e-02,8.560325747999999635e+01,5.999999999999999778e-01
7.351136538796296809e+05,4.280000000000000000e+02,4.594315000000000282e+01,-3.144459999999980937e+00,2.259807900000000203e+01,9.297999999999998977e+01,1.044230000000000018e+03,4.323999999999999372e-02,8.579412315999999805e+01,6.999999999999999556e-01
7.351136538912036922e+05,4.280000000000000000e+02,4.594247000000000014e+01,-3.144630000000006476e+00,2.259807900000000203e+01,9.246000000000000796e+01,1.044230000000000018e+03,8.271999999999998798e-02,8.608042168000000061e+01,5.999999999999999778e-01
7.351136539027778199e+05,4.280000000000000000e+02,4.594144000000000005e+01,-3.144810000000006767e+00,2.272503449999999603e+01,9.284999999999999432e+01,1.044230000000000018e+03,1.456999999999999962e-01,8.588955599999999890e+01,4.000000000000000222e-01
